"id","created","screenName","replyToSN","favoriteCount","retweetCount","longitude","latitude","text"
"925388016847282176",2017-10-31 15:44:30,"vsud",NA,0,7,NA,NA,"RT @investindia: Made-In-India Jeep Compass SUV commences exports. @makeinindia @DIPPGOI https://t.co/aMr7dTOmKh"
"925383381969403905",2017-10-31 15:26:05,"BUYNOWMIAMI",NA,0,0,NA,NA,"Shopping for a vehicle? Check out our newest addition: 2010 Jeep Compass: https://t.co/yOOpGkf826"
"925378349375152128",2017-10-31 15:06:05,"giasullo_cars",NA,0,0,NA,NA,"The price has changed on our 2017 Jeep Compass. Take a look: https://t.co/KvryB6VmRC"
"925375820373340161",2017-10-31 14:56:02,"electronicspec",NA,2,3,NA,NA,"#Manufacturer @SKFgroup supplies @Jeep Compass with #wheel hub #bearings
https://t.co/Wj5zRn874U https://t.co/sVDsv0xlOf"
"925372583683297280",2017-10-31 14:43:11,"USJeepSales",NA,1,0,NA,NA,"eBay: 2018 Jeep Compass Limited 2018 Jeep Compass Limited 13 Miles Diamond Black 4D Sport Utility…… https://t.co/eKZslop9is"
"925368400926273537",2017-10-31 14:26:33,"sherinlal",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"925363022155071489",2017-10-31 14:05:11,"USJeepSales",NA,1,0,NA,NA,"eBay: 2015 Jeep Compass Latitude 2015 Jeep Compass https://t.co/jsNK5XVYSC #jeep #jeeplife https://t.co/AsMYYcWaD3"
"925362915019931648",2017-10-31 14:04:46,"USA_Emergency",NA,0,0,NA,NA,"Chrysler to Build All-New 2007 Jeep Compass at Belvidere Assembly Plant - News - Automotive Fleet https://t.co/jrmSI8efOq"
"925354694062456834",2017-10-31 13:32:05,"chawla7687",NA,0,1,NA,NA,"RT @DeadMoriarty: Jeep compass on the #wishlist"
"925341415298748416",2017-10-31 12:39:20,"crochetragrug",NA,0,2,NA,NA,"RT @carsfanscars: Please RT? #cars #supercars #luxurycars #motor Jeep Patriot/Compass Replacement to Bow in March https://t.co/1Ppuy5Wlqx"
"925341149786791936",2017-10-31 12:38:16,"ahmed_khaled322",NA,0,2,NA,NA,"RT @carsfanscars: Please RT? #cars #supercars #luxurycars #motor Jeep Patriot/Compass Replacement to Bow in March https://t.co/1Ppuy5Wlqx"
"925337813100347393",2017-10-31 12:25:01,"DeadMoriarty",NA,3,1,NA,NA,"Jeep compass on the #wishlist"
"925337416197705729",2017-10-31 12:23:26,"carsfanscars",NA,1,2,NA,NA,"Please RT? #cars #supercars #luxurycars #motor Jeep Patriot/Compass Replacement to Bow in March https://t.co/1Ppuy5Wlqx"
"925337339920044032",2017-10-31 12:23:08,"MotorsMotion",NA,0,0,NA,NA,"Please RT? #cars #supercars #luxurycars #motor Jeep Patriot/Compass Replacement to Bow in March https://t.co/BS1wdt6CyW"
"925335211185000449",2017-10-31 12:14:40,"newsautos",NA,0,0,NA,NA,"2017 Jeep Compass Trailhawk Off Road Course https://t.co/AbrHQRwwwm https://t.co/LzO6O0wlJX"
"925322040755843072",2017-10-31 11:22:20,"EmceeSLIM",NA,0,0,NA,NA,"2012 #Jeep Compass Sport / North/ SUNROOF/ HEATED SEAT/ REMOTE START at $10,788 #ForSale https://t.co/ADZuu7z39Z As… https://t.co/TJFMHvYX3x"
"925321486436524034",2017-10-31 11:20:08,"USJeepSales",NA,0,0,NA,NA,"eBay: 2007 Jeep Compass 4WD 4dr Sport 4WD 4dr Sport 2007 Jeep Compass 95089 Miles https://t.co/u1iCnKk1wt #jeep… https://t.co/iLdTD4r8C2"
"925319396511440896",2017-10-31 11:11:50,"adesjaards",NA,5,0,NA,NA,"Brand new Jeep Compass rolling off the line with my name on it any day now <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>"
"925317884888403968",2017-10-31 11:05:49,"nigusse_samuel",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"925317468331040768",2017-10-31 11:04:10,"OnRhythmOfLife",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"925317101103075328",2017-10-31 11:02:43,"SwapnilBDhawale",NA,0,67,NA,NA,"RT @makeinindia: Hitting the roads. Made-in-India Jeep Compass will be sold Internationally #MakeInIndia @CimGOI https://t.co/BHeedoGQ7l"
"925300538945634304",2017-10-31 09:56:54,"kiranbajad",NA,0,2,NA,NA,"RT @autocarpro: Recently launched Jeep Compass helps FCA India get traction in competitive UV market. Full stats &amp; facts https://t.co/00Fqd…"
"925282123073933313",2017-10-31 08:43:43,"affariok",NA,0,0,NA,NA,"Flyrent Noleggio | Jeep Compass Limited 2.0 4x4 140cv AT8 https://t.co/8V4I4o9utY"
"925275446509318144",2017-10-31 08:17:11,"Ravikumar_NS",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"925266116485595136",2017-10-31 07:40:07,"sabykumar",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"925262883193282560",2017-10-31 07:27:16,"JimClickAuto",NA,0,0,NA,NA,"New Jeep Compass Tucson AZ 85705 https://t.co/IW3g9kfV0O"
"925249244100988928",2017-10-31 06:33:04,"perra_por_favor",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"925245483500560385",2017-10-31 06:18:08,"frossfross",NA,0,0,NA,NA,"Jeep starts manufacturing Compass Trailhawk at Pune plant for export https://t.co/zx1wQzrhNY"
"925239691074347008",2017-10-31 05:55:07,"USJeepSales",NA,1,0,NA,NA,"eBay: 2018 Jeep Compass Sport 2018 Jeep Compass Sport FWD SUV FINANCING AVAILABLE https://t.co/O885RbeaDN #jeep… https://t.co/7Dvweb30YK"
"925226609317117952",2017-10-31 05:03:08,"PaceAuto_Auburn",NA,0,0,NA,NA,"2014 Jeep Compass Sport 4x4 4dr SUV for sale in Auburn, CA 9: https://t.co/Djwm11d93z via @YouTube"
"925226364784951296",2017-10-31 05:02:09,"USJeepSales",NA,2,0,NA,NA,"eBay: 2016 Jeep Compass Latitude Sport Utility 4-Door 2016 JEEP COMPASS LATITUDE 4X4 HTD SEATS…… https://t.co/4TTVgTUBYT"
"925223161951481856",2017-10-31 04:49:26,"KcKshitij",NA,0,7,NA,NA,"RT @investindia: Made-In-India Jeep Compass SUV commences exports. @makeinindia @DIPPGOI https://t.co/aMr7dTOmKh"
"925222609150607360",2017-10-31 04:47:14,"HealthcareState",NA,0,0,NA,NA,"Chrysler to Build All-New 2007 Jeep Compass at Belvidere Assembly Plant - News - Fleet Financials https://t.co/GDHtdKspeL"
"925213372366376960",2017-10-31 04:10:32,"CarAccessOM",NA,0,0,NA,NA,"#Shock #Strut #Spring #Assembly #Front #Rear Kit Set of 4 for #Dodge #Caliber #Jeep #Patriot (MK) ... -… https://t.co/WLcwFqXSR6"
"925212472138596352",2017-10-31 04:06:57,"CareMandate",NA,0,0,NA,NA,"Chrysler to Build All-New 2007 Jeep Compass at Belvidere Assembly Plant - News - Fleet Financials https://t.co/EQjyy7rZ0q"
"925207645975277568",2017-10-31 03:47:46,"ajmartinez749",NA,1,0,NA,NA,"The new Jeep Compass is so sexy"
"925205013831577600",2017-10-31 03:37:19,"JoeyArtuso",NA,13,0,NA,NA,"Purchased my first car today, a Jeep Compass <ed><U+00A0><U+00BD><ed><U+00B8><U+00AC> https://t.co/LnVzqew2hZ"
"925204330709422080",2017-10-31 03:34:36,"ankitv",NA,23,0,NA,NA,"Jeep Compass Automatic might just be the best premium petrol SUV under 20 lakhs. #Gaadiwala review coming up soon.… https://t.co/J2mz7F170M"
"925200827714887680",2017-10-31 03:20:41,"RMSTOUDT",NA,0,0,NA,NA,"2018 Jeep Compass Trailhawk 4x4 4dr SUV for sale in Jamestow: https://t.co/YeNmt0kj69 via @YouTube"
"925197975781076993",2017-10-31 03:09:21,"TweetApurv",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"925172974147252225",2017-10-31 01:30:00,"autocarpro",NA,4,2,NA,NA,"Recently launched Jeep Compass helps FCA India get traction in competitive UV market. Full stats &amp; facts… https://t.co/IMqciFAysp"
"925170257823653888",2017-10-31 01:19:12,"USJeepSales",NA,0,0,NA,NA,"eBay: 2013 Jeep Compass Sport 2013 Jeep Compass Sport 4WD 76K Miles 6 Month Warranty https://t.co/mewJ83aLRZ #jeep… https://t.co/wsQueqjQdr"
"925169039185534977",2017-10-31 01:14:22,"kirin_torte",NA,2,0,NA,NA,"spent 4.5 hrs at the dealership and have to go back tmrw, but i drove home in a lovely 2015 jeep compass!"
"925155616552873984",2017-10-31 00:21:02,"JoeyArtuso",NA,0,1,NA,NA,"RT @eminnnn_: Congrats to my boyfriend @JoeyArtuso on getting his brand new Jeep Compass today! <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> you deserve it, babe <U+2728>"
"925152709312942080",2017-10-31 00:09:29,"eminnnn_",NA,3,1,NA,NA,"Congrats to my boyfriend @JoeyArtuso on getting his brand new Jeep Compass today! <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> you deserve it, babe <U+2728>"
"925147941442002944",2017-10-30 23:50:32,"DreamRideAB",NA,1,0,NA,NA,"When the open road is your #Compass <ed><U+00A0><U+00BC><ed><U+00BD><U+0082>
#JeepLife #JeepLove #Jeep #JeepCompass #DreamRideAB https://t.co/7DZcN4ympF"
"925146034560557058",2017-10-30 23:42:57,"newsautos",NA,0,0,NA,NA,"Jeep Compass Trailhawk Production Starts In India https://t.co/dHEmQHSNu8 https://t.co/s8rzZgQrr8"
"925143160061173760",2017-10-30 23:31:32,"us_steelman",NA,0,0,NA,NA,"Chrysler to Build All-New 2007 Jeep Compass at Belvidere Assembly Plant - News - Fleet Financials https://t.co/e8Y6veIy2Z"
"925116588717674502",2017-10-30 21:45:57,"KellAutoSales",NA,0,0,NA,NA,"The price has changed on our 2016 Jeep Compass. Take a look: https://t.co/bauO2yjNfb"
"925115764373299201",2017-10-30 21:42:40,"AutoTrendTV",NA,0,0,NA,NA,"2017 #Jeep #Compass India Interiors and Exterior Walkaround Video ! #JeepIndia #JeepCompass https://t.co/zBbmGhZFAZ via @YouTube"
"925115501289885699",2017-10-30 21:41:37,"AutoTrendTV",NA,0,0,NA,NA,"2017 #Jeep #Compass India Interiors and Exterior Walkaround Video ! #JeepIndia #JeepCompass https://t.co/kgJDyhHAbn"
"925115489508118529",2017-10-30 21:41:35,"AutoTrendTV",NA,0,0,NA,NA,"I added a video to a @YouTube playlist https://t.co/kgJDyhHAbn 2017 Jeep Compass India Interiors and Exterior Walkaround Video !"
"925112663490859008",2017-10-30 21:30:21,"spiritcdjr",NA,0,0,NA,NA,"2018 Jeep Compass Trailhawk in Swedesboro, NJ 08085: https://t.co/pj8efruyD9 via @YouTube"
"925112465922445313",2017-10-30 21:29:34,"spiritcdjr",NA,0,0,NA,NA,"2018 Jeep Compass Latitude in Swedesboro, NJ 08085: https://t.co/l1LyNQeI0Y via @YouTube"
"925111576952299520",2017-10-30 21:26:02,"Autocosmos",NA,0,1,NA,NA,"RT @Grupoalsama: Jeep Compass 2018 obtiene el Top Safety Pick del IIHS por @Autocosmos - https://t.co/cv3r705h07 https://t.co/P9vkE8Wp0s"
"925105608365367296",2017-10-30 21:02:19,"Grupoalsama",NA,1,1,NA,NA,"Jeep Compass 2018 obtiene el Top Safety Pick del IIHS por @Autocosmos - https://t.co/cv3r705h07 https://t.co/P9vkE8Wp0s"
"925102536918409216",2017-10-30 20:50:07,"USJeepSales",NA,1,0,NA,NA,"eBay: 2016 Jeep Compass Latitude 2016 Jeep Compass Latitude 25667 Miles Black Clearcoat 4D Sport…… https://t.co/bzupLsxkAH"
"925101258964459521",2017-10-30 20:45:02,"PilsonAutoIL",NA,0,0,NA,NA,"Whether you're navigating city streets or dirt roads, let the 2017 #Jeep Compass be your guide.… https://t.co/XX88K9JBZS"
"925100826070339584",2017-10-30 20:43:19,"cruise_weddings",NA,0,0,NA,NA,"2016 Jeep Compass Latitude 2016 Jeep Compass Latitude 25667 Miles Black Clearcoat 4D Sport Utility 2.0L I4 https://t.co/SZCd6QhGx4"
"925091904718540801",2017-10-30 20:07:52,"Got_U_Twatchin",NA,0,0,NA,NA,"I wish I could lease a Jeep Compass just for the winter"
"925087985707732992",2017-10-30 19:52:17,"EdmontonDodge",NA,0,0,NA,NA,"Jeep Compass | 2017 &amp; 2018 Model Year Differences | Edmonton, AB: https://t.co/ibsZ6INCYR via @YouTube"
"925087495741509632",2017-10-30 19:50:20,"MouthShut_com",NA,0,0,NA,NA,"4/5 #Review on @Jeep by sonisatyam15648 https://t.co/wVRjrJoLGO"
"925084537792577536",2017-10-30 19:38:35,"U5jsAoBlu0oDLF0",NA,0,1,NA,NA,"RT @StocktonDCJR: This 2018 #Jeep #Compass Limited SUV 2.4L 4x4 https://t.co/cWlCuORNz1"
"925082653723955200",2017-10-30 19:31:06,"FMSuperstore",NA,0,0,NA,NA,"I added a video to a @YouTube playlist https://t.co/qxIvd8OUX2 2018 JEEP COMPASS TRAILHAWK"
"925082516205264896",2017-10-30 19:30:33,"DriveUsingSteel",NA,0,0,NA,NA,"The @Jeep Compass received @IIHS_autosafety's Top Safety Pick for 2017, thanks to 65% high-strength steel.… https://t.co/T6KSfMC3St"
"925082180799422464",2017-10-30 19:29:13,"FMSuperstore",NA,0,0,NA,NA,"2018 JEEP COMPASS TRAILHAWK: https://t.co/qxIvd8OUX2 via @YouTube"
"925073858066915328",2017-10-30 18:56:09,"USJeepSales",NA,0,0,NA,NA,"eBay: 2015 Jeep Compass Sport 2015 Jeep Compass Sport 2L I4 16V Front Wheel Drive Black https://t.co/ReGMgJyZUX… https://t.co/R9xf28zFuS"
"925073271770550272",2017-10-30 18:53:49,"accident_ny",NA,0,0,NA,NA,"2015 Jeep Compass Sport 2015 Jeep Compass Sport 2L I4 16V Front Wheel Drive Black https://t.co/YMu7a7SV8y"
"925071221410103297",2017-10-30 18:45:40,"BandM_Auto",NA,0,0,NA,NA,"The price has changed on our 2014 Jeep Compass. Take a look: https://t.co/vMA8VtbQvI"
"925063973203881984",2017-10-30 18:16:52,"CommunityCDJR_B",NA,0,0,NA,NA,"Pursuing authenticity means you’d go the extra mile—or 1,000 miles—to find it. Along the way, the Jeep Compass’... https://t.co/CyB4TFnHPc"
"925063308142575616",2017-10-30 18:14:14,"247usedcars",NA,0,0,NA,NA,"247 USED CARS 2014 Jeep Compass (Miami Lakes) $8500 247 Used Cars - https://t.co/AVQQxTUlr1 https://t.co/ens5AVOvAh"
"925062585384288256",2017-10-30 18:11:21,"newsautos",NA,0,0,NA,NA,"Test Drive Jeep Compass TrailHawk 2017 con Marina Ilaria y Javier Mota https://t.co/7kEj43oB9n https://t.co/iyCtkvCA8x"
"925062012840820738",2017-10-30 18:09:05,"CommunityCDJR_M",NA,0,0,NA,NA,"HOW OFTEN DOES MY JEEP NEED JEEP SUSPENSION SERVICES? https://t.co/hcZDCU2lSr"
"925058260519993344",2017-10-30 17:54:10,"USJeepSales",NA,0,0,NA,NA,"eBay: 2017 Jeep Compass -- 2017 Jeep Compass https://t.co/zEBtAw5AbR #jeep #jeeplife https://t.co/hVgYyjmREY"
"925057565607600129",2017-10-30 17:51:25,"MouthShut_com",NA,0,0,NA,NA,"5/5 #Review on @Jeep by mayankwagarwal https://t.co/lzQWyG2lp4"
"925057291073867776",2017-10-30 17:50:19,"sararobben1",NA,0,0,NA,NA,"Made-In-India Jeep Compass Gets nine-Speed Automatic commute https://t.co/s1tBdgcgbd"
"925055219318362114",2017-10-30 17:42:05,"newsautos",NA,0,0,NA,NA,"Jeep Compass Trailhawk Price in India, Launch Date, Specifications https://t.co/YagElNkRSC https://t.co/cVounxjPvR"
"925051140529569793",2017-10-30 17:25:53,"alxjmsn",NA,0,1,NA,NA,"the new Jeep Compass lookin pretty thicc ngl"
"925041940193775616",2017-10-30 16:49:19,"MarkJamesYoung",NA,0,11,NA,NA,"RT @MichianaCDJR: The Key To Happiness. We Make #JeepDreams Come True. #Jeep #Michiana #Renegade #Compass #Patriot #Cherokee #GrandCherokee…"
"925041501918384139",2017-10-30 16:47:35,"MichianaCDJR",NA,0,11,NA,NA,"RT @MichianaCDJR: The Key To Happiness. We Make #JeepDreams Come True. #Jeep #Michiana #Renegade #Compass #Patriot #Cherokee #GrandCherokee…"
"925035507725119488",2017-10-30 16:23:46,"UniqueChrysler",NA,0,0,NA,NA,"2017 Jeep Compass earns Top Safety Pick.
The new #Jeep #Compass looks to have improved on the old 2017 Jeep Compass in all the right ways."
"925035438946914304",2017-10-30 16:23:29,"HusbaanBaig","ankitv",0,0,NA,NA,"@ankitv Jeep compass"
"925016537269972993",2017-10-30 15:08:23,"JATO_Dynamics",NA,2,0,NA,NA,"Good start for all-new #JeepCompass in Europe with almost 3.3k units registered in Sep. Italy counted for 57% of to… https://t.co/LDxtFBEz1d"
"925014481855549443",2017-10-30 15:00:13,"TacomaDodge",NA,1,0,NA,NA,"With the Jeep Compass, you’ll always be able to find your way!
https://t.co/wMkOjwWOXg https://t.co/5hFeb7ZbO7"
"925013804425076738",2017-10-30 14:57:31,"CountryClubCDJR",NA,0,0,NA,NA,"https://t.co/z7ggLobh0L This 2018 Jeep Compass Limited 4x4 4dr SUV is for sale in Clarksburg, WV 26301 at Country C… https://t.co/wWMb2ArkIG"
"925010529168560133",2017-10-30 14:44:30,"Stokes_Auto",NA,0,0,NA,NA,"Just for you Amos! A video of the 2018 Jeep Compass at Stokes Automotive in Clanton, AL!: https://t.co/7wn1jlhE8X via @YouTube"
"925010421161000960",2017-10-30 14:44:04,"JanLNye","LorelieBrown",0,0,NA,NA,"@LorelieBrown It's Jeep Compass. A small SUV was what I was looking for. It's size is perfect."
"925008156052221952",2017-10-30 14:35:04,"sscombjg",NA,0,67,NA,NA,"RT @makeinindia: Hitting the roads. Made-in-India Jeep Compass will be sold Internationally #MakeInIndia @CimGOI https://t.co/BHeedoGQ7l"
"925006716651163648",2017-10-30 14:29:21,"AngelMathisatTC",NA,0,0,NA,NA,"Congratulations to Ms. Florence on the purchase of her 2007 Jeep Compass! Thank you for your business! Welcome to t… https://t.co/A1ejRdILXD"
"925000631366057984",2017-10-30 14:05:10,"justice4grace",NA,0,0,NA,NA,"2011 Jeep Compass 4x4 4cyc 2.5 4dr SUV 119,000 K MILES AUTOMATIC TRANSMISSION $7000 Clean Title CD radio A.C.... https://t.co/jWcEB9ULRB"
"924991591114305536",2017-10-30 13:29:15,"BoneyXavier",NA,0,0,NA,NA,"MadeInIndia Jeep Compass exports begin to Australia and Japan !!! https://t.co/5YqQSNtUGr"
"924986080494882816",2017-10-30 13:07:21,"detecq",NA,0,1,NA,NA,"RT @thrust_zone: Popular Car This Month: @JeepIndia #Compass News: October 2017 – Export, Sales Numbers – Versions Launched 

https://t.co/…"
"924984701781270538",2017-10-30 13:01:52,"AutomarketFL",NA,0,0,NA,NA,"2015 Jeep Compass Sport for sale in Kissimmee, FL: https://t.co/CYUY9KmE68 via @YouTube"
"924984317100441605",2017-10-30 13:00:21,"AutomarketFL",NA,0,0,NA,NA,"2015 #Jeep #Compass Sport for sale in Kissimmee, FL #JeepCompass #Kissimmee https://t.co/6frzB9GuUz"
"924983896776871936",2017-10-30 12:58:41,"India_in_Malawi",NA,0,7,NA,NA,"RT @investindia: Made-In-India Jeep Compass SUV commences exports. @makeinindia @DIPPGOI https://t.co/aMr7dTOmKh"
"924983615829655557",2017-10-30 12:57:34,"GOPAL143A",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924979198845886464",2017-10-30 12:40:00,"UjjwalGorai19",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924971617607933952",2017-10-30 12:09:53,"newsautos",NA,0,0,NA,NA,"2017 Jeep Compass 2.0 4×4 Full Review with Start Up and Walkaround https://t.co/E3An1Pfhih https://t.co/C1BQfHoN78"
"924967370312970240",2017-10-30 11:53:00,"tecyard",NA,0,2,NA,NA,"RT @gadgetsfry: Here is a great news, Jeep compass SUV Made-in-India export begins
#MakeInIndia @narendramodi @JeepIndia #India https://t.c…"
"924965450555035648",2017-10-30 11:45:23,"7ocus",NA,1,0,NA,NA,"Made-in-India Jeep Compass will be sold Internationally - Times of India https://t.co/sdvn8mKHJT #makeinindia"
"924964430810632192",2017-10-30 11:41:19,"newsautos",NA,0,0,NA,NA,"On the Road Review: Jeep Compass Latitude 4X4 https://t.co/Y7eaUprV0n https://t.co/kzB7IalJW1"
"924961019838873600",2017-10-30 11:27:46,"PhaniYES",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924960772710526976",2017-10-30 11:26:47,"rahulagarwal299",NA,0,7,NA,NA,"RT @investindia: Made-In-India Jeep Compass SUV commences exports. @makeinindia @DIPPGOI https://t.co/aMr7dTOmKh"
"924958632717852672",2017-10-30 11:18:17,"USJeepSales",NA,1,0,NA,NA,"eBay: 2016 Jeep Compass Sport 2016 Jeep Compass https://t.co/WupfQxpqNr #jeep #jeeplife https://t.co/53A41UkW3k"
"924954227411210241",2017-10-30 11:00:47,"JeepCareIT",NA,0,0,NA,NA,"""Jeep® Compass 1.6 Longitude, Tua a 200€ al mese https://t.co/LfyOJMUE1A """
"924951384935378944",2017-10-30 10:49:29,"thrust_zone",NA,0,1,NA,NA,"Popular Car This Month: @JeepIndia #Compass News: October 2017 – Export, Sales Numbers – Versions Launched 

https://t.co/sADr6N05fV"
"924945820574679042",2017-10-30 10:27:22,"SporttttCars",NA,0,0,NA,NA,"Please RT? #cars #supercars #luxurycars #motor 2017 Jeep Compass Aims To Satisfy All SUV Drivers… https://t.co/9f8inrB2BR"
"924939955612372992",2017-10-30 10:04:04,"_MyAutomovil_",NA,0,0,NA,NA,"2017 Jeep compass Limited: https://t.co/1BHS9Fhfd2 via @YouTube"
"924938564756037632",2017-10-30 09:58:33,"thehansindiaweb",NA,0,0,NA,NA,"Jeep Compass Trailhawk Production Starts In India
https://t.co/fnPiRz2d0z"
"924936154008432640",2017-10-30 09:48:58,"thehansindiaweb",NA,0,0,NA,NA,"Made-In-India Jeep Compass Gets 9-Speed Automatic Transmission
https://t.co/3ZvlAl3VQG"
"924935413000691712",2017-10-30 09:46:01,"investindia",NA,10,7,NA,NA,"Made-In-India Jeep Compass SUV commences exports. @makeinindia @DIPPGOI https://t.co/aMr7dTOmKh"
"924928734888525824",2017-10-30 09:19:29,"atulr85",NA,0,0,NA,NA,"#MakeInIndia

 First batch of the Jeep Compass ready to be shipped to #Japan and #Australia"
"924914038911332353",2017-10-30 08:21:05,"VololiberoEdiz",NA,0,0,NA,NA,"Jeep: una Compass per i Rolling Stones | LaPresse https://t.co/YuOOJB2rlZ"
"924913613386715136",2017-10-30 08:19:24,"affariok",NA,0,0,NA,NA,"Flyrent Noleggio | Jeep Compass Limited 2.0 4x4 140cv AT8 https://t.co/m0mRRMZab6"
"924908522923376640",2017-10-30 07:59:10,"USJeepSales",NA,1,0,NA,NA,"eBay: 2016 Jeep Compass SPORT 2016 JEEP COMPASS https://t.co/PA1zJTN0yx #jeep #jeeplife https://t.co/hYmkMG8qbO"
"924908518578122752",2017-10-30 07:59:09,"USJeepSales",NA,1,0,NA,NA,"eBay: 2016 Jeep Compass SPORT 2016 JEEP COMPASS https://t.co/fZNZ9x5x0w #jeep #jeeplife https://t.co/oBwJOA7M85"
"924907335369285632",2017-10-30 07:54:27,"quynhgiao111",NA,0,0,NA,NA,"I added a video to a @YouTube playlist https://t.co/ZO5ACmirBK 2017 Jeep Compass full review | Test drive"
"924906605568815104",2017-10-30 07:51:33,"cochess24",NA,1,0,NA,NA,"Jeep Compass 2018 Crash Test <U+2605><U+2605><U+2605><U+2605><U+2605> Euro Ncap https://t.co/ct0RLeSUjW https://t.co/IIj8NnLuhb"
"924902712130592768",2017-10-30 07:36:05,"eoijuba",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924902605582630912",2017-10-30 07:35:39,"IndiaInEthiopia",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924896781090959360",2017-10-30 07:12:31,"sandeep782000",NA,0,0,NA,NA,"Jeep India has shipped 1st Batch of 600 Jeep Compass SUV from the Bombay port trust facility to Australia and Japan. (part 2)"
"924896759880433664",2017-10-30 07:12:25,"Shailen22186868",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924879832441376768",2017-10-30 06:05:10,"uk_vehicles",NA,0,0,NA,NA,"2014 JEEP COMPASS 2.4 LIMITED 5DR AUTO £15,610 (KSHS.2,029,300) CIF MOMBASA https://t.co/o3hfKWEoD2"
"924879127030534144",2017-10-30 06:02:21,"India_Emerging",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924878596681936896",2017-10-30 06:00:15,"LHMRiverdale",NA,0,0,NA,NA,"Have the room for every impulse #adventure. Discover it with the new #Jeep Compass today. <ed><U+00A0><U+00BC><ed><U+00BF><U+009E>
#GoAnywhereDoAnything… https://t.co/XU3WGfZ0VW"
"924875960884789248",2017-10-30 05:49:47,"rajatpatel2015",NA,0,0,NA,NA,"I liked a @YouTube video https://t.co/RAe4nUbJ3m Jeep Compass - First Drive : PowerDrift"
"924868691065475072",2017-10-30 05:20:53,"SachinBhabad3",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924866255277891585",2017-10-30 05:11:13,"mayakalalu",NA,0,280,NA,NA,"RT @makeinindia: Made-in-India Jeep compass SUV export begins, 1st batch shipped to Australia, Japan #MakeInIndia @CimGOI https://t.co/cJzH…"
"924864341085634562",2017-10-30 05:03:36,"ManoharaS10",NA,0,0,NA,NA,"#MadeinIndia Right hand drive car to reach Japan n Australia soon. https://t.co/3ceiPP4HjS"
